,index,artists,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,valence
147,15813,['John Mayer'],0.0206,0.647,0.7290000000000001,7vFv0yFGMJW3qVXbAd9BK9,0.0489,5,0.134,-6.251,1,Your Body Is a Wonderland,0.0236,94.01,0.687
148,15814,['System Of A Down'],0.000264,0.413,0.873,0snQkGI5qnAmohLE7jTsTn,0.0025,8,0.204,-4.151,1,Toxicity,0.0535,116.681,0.481
149,15815,['Drowning Pool'],0.00347,0.6559999999999999,0.932,7CpbhqKUedOIrcvc94p60Y,0.00147,4,0.144,-3.405,0,Bodies,0.0708,130.936,0.544
150,15816,"['Kid Rock', 'Sheryl Crow']",0.172,0.6920000000000001,0.496,69j0KoPJuwpnbGWrfn7Yll,6.42e-06,7,0.107,-7.332000000000002,1,Picture (feat. Sheryl Crow),0.0241,97.945,0.376
151,15817,['Staind'],0.00189,0.509,0.774,25CMmGsl22APKhfuj4Tp7j,0.000549,6,0.143,-4.053999999999999,1,It's Been Awhile,0.0338,116.529,0.0824
152,15818,['Afroman'],0.325,0.927,0.3670000000000001,1ACZpHI5vZ5Ea4xGlkdGWM,0.0,9,0.132,-7.7970000000000015,1,Crazy Rap (Colt 45 & 2 Zig Zags),0.382,99.053,0.5760000000000001
153,15819,['Saliva'],0.0029,0.609,0.935,2CGDxXXYbkPOyRXHzQbqkT,0.000359,6,0.188,-2.9410000000000003,1,Click Click Boom,0.0479,95.957,0.498
154,15820,['Sum 41'],0.000189,0.568,0.8440000000000001,1HNE2PX70ztbEl6MLxrpNL,0.0,9,0.0607,-5.875,1,In Too Deep,0.0505,116.046,0.7659999999999999
155,15821,['Journey'],0.25,0.491,0.802,77NNZQSqzLNqh2A9JhLRkg,0.0,4,0.387,-7.106,1,Don't Stop Believin',0.0392,119.25,0.472
156,15822,['Sum 41'],0.000579,0.402,0.914,4KacUpvbA3Mfo05gttTjhN,0.0,9,0.065,-5.215,1,Fat Lip,0.142,196.505,0.626
157,15823,['Backstreet Boys'],0.216,0.6890000000000001,0.7020000000000001,6e40mgJiCid5HRAGrbpGA6,0.0,6,0.159,-5.642,0,I Want It That Way,0.0261,99.031,0.484
158,15824,['Alien Ant Farm'],0.00316,0.653,0.964,5z6xHjCZr7a7AIcy8sPBKy,0.00512,9,0.144,-4.261,0,Smooth Criminal,0.0582,126.928,0.87
159,15825,['blink-182'],0.000715,0.579,0.928,1fJFuvU2ldmeAm5nFIHcPP,0.0,0,0.18,-4.343999999999999,1,First Date,0.0411,95.594,0.882
160,15826,['MercyMe'],0.0909,0.407,0.612,0lVYRIVjK77Z6uG2GgM8Kl,0.0,4,0.0914,-5.359,1,I Can Only Imagine,0.0496,159.52700000000004,0.133
161,15827,['Puddle Of Mudd'],0.00805,0.431,0.938,6lSr3iZTC144PKhvbPFzMp,0.0,3,0.138,-4.507,0,Blurry,0.0542,157.46200000000005,0.523
162,15828,['Puddle Of Mudd'],0.00935,0.58,0.748,16DhvbuyvJob4Q9GHNYu2n,0.0,4,0.753,-5.433,1,She Hates Me,0.0323,109.781,0.584
163,15829,['System Of A Down'],0.000918,0.364,0.922,4e9eGQYsOiBcftrWXwsVco,0.035,0,0.0696,-4.217,0,Aerials,0.0566,79.342,0.227
164,15830,"['Fat Joe', 'Ja Rule', 'Ashanti']",0.0219,0.835,0.7070000000000001,2mKouqwAIdQnMP43zxR89r,2.19e-05,8,0.108,-5.074,1,What's Luv? (feat. Ja-Rule & Ashanti),0.0598,93.955,0.919
165,15831,['Ginuwine'],0.318,0.562,0.594,0Uyh92tLyb9JawG8lmWCzJ,0.0,3,0.311,-4.578,0,Differences,0.0558,62.87600000000001,0.423
166,15832,['Blake Shelton'],0.146,0.664,0.556,5wane5dFpp8xgriui6y0c7,3.91e-06,10,0.113,-7.712999999999999,1,Ol' Red,0.0365,75.04899999999998,0.494
167,15833,['Usher'],0.0227,0.816,0.5,7J41dYQolQJEtj3UmKLu5r,1.53e-06,1,0.0733,-4.551,1,U Got It Bad,0.03,124.037,0.649
168,15834,['The Strokes'],0.0223,0.624,0.899,3SUusuA9jH1v6PVwtYMbdv,0.000155,0,0.0975,-5.71,1,Last Nite,0.0295,104.055,0.797
169,15835,['Usher'],0.194,0.657,0.629,2QsZVnbWVSjKMXK6K3uRBL,0.0,6,0.254,-4.938,1,U Remind Me,0.0782,93.985,0.726
170,15836,['The Strokes'],0.00425,0.5379999999999999,0.52,7hm4HTk9encxT0LYC0J6oI,0.0,9,0.3670000000000001,-7.46,1,Someday,0.0299,106.031,0.6779999999999999
171,15837,['Jimmy Eat World'],0.00305,0.487,0.898,429IbFR4yp2J81CeTwF5iY,0.0,5,0.26,-4.436,1,Sweetness,0.038,135.33100000000002,0.597
172,15838,['Daft Punk'],0.0193,0.611,0.6970000000000001,0DiWol3AO6WpXZgp0goxAV,0.0,2,0.332,-8.618,1,One More Time,0.133,122.752,0.476
173,15839,['P.O.D.'],0.00834,0.563,0.86,0UrWr7Jnu1heq1o99ZwUd0,0.0106,8,0.39,-7.532999999999999,1,Youth of the Nation,0.0621,97.867,0.517
174,15840,"['Ja Rule', 'Ashanti']",0.208,0.8390000000000001,0.706,4hrae8atte6cRlSC9a7VCO,0.0,5,0.242,-6.104,0,Always On Time,0.199,96.673,0.8390000000000001
175,15841,['Alicia Keys'],0.263,0.653,0.609,3unsLiH5FXmaDWtT5Imolu,0.00101,11,0.233,-7.519,0,Fallin',0.037,95.982,0.482
176,15842,['The Calling'],0.0367,0.5579999999999999,0.7190000000000001,5QpaGzWp0hwB5faV8dkbAz,0.0,2,0.115,-5.113,1,Wherever You Will Go,0.0267,112.027,0.371
177,15843,['TOOL'],0.0012,0.5670000000000001,0.7140000000000001,55mJleti2WfWEFNFcBduhc,0.42,9,0.186,-8.512,0,Schism,0.0302,107.438,0.191
178,15844,['The Shins'],0.605,0.669,0.388,1wAqhAF1dynDjMy7m5CSSE,0.144,0,0.0905,-11.547,1,New Slang,0.0306,130.016,0.645
179,15845,['Incubus'],0.0006309999999999,0.246,0.768,6KtLECDztnah63TNmV4Plw,0.301,9,0.102,-7.48,1,Wish You Were Here,0.0387,169.873,0.35
180,15846,"['Eve', 'Gwen Stefani']",0.242,0.908,0.557,3RmKpob8xzv1pzHEQrMJah,0.0,8,0.0709,-4.243,0,Let Me Blow Ya Mind,0.107,90.03200000000002,0.897
181,15847,['South Park Mexican'],0.0331,0.774,0.622,1Yc1mFmJrICDHQNzePG9wP,0.0,7,0.0722,-5.5420000000000025,1,I Must Be High,0.186,162.039,0.321
182,15848,['Cake'],0.0028,0.778,0.899,3OOFEF20WqtsUPcRbPY3L7,0.0345,2,0.0263,-6.5520000000000005,1,Short Skirt / Long Jacket,0.0451,119.995,0.8809999999999999
183,15849,['Missy Elliott'],0.5329999999999999,0.797,0.75,6zsk6uF3MxfIeHPlubKBvR,0.108,0,0.095,-9.369,1,Get Ur Freak On,0.247,177.87,0.74
184,15850,"[""Destiny's Child""]",0.0559,0.514,0.911,2Mpj1Ul5OFPyyP4wB62Rvi,0.0,1,0.775,-2.027,0,Survivor,0.41,161.109,0.619
185,15851,['Daft Punk'],0.0427,0.8170000000000001,0.716,5W3cjX2J3tjhG8zb6u0qHn,0.00263,6,0.358,-8.898,0,"Harder, Better, Faster, Stronger",0.144,123.475,0.6920000000000001
186,15852,"['Jagged Edge', 'Nelly']",0.31,0.596,0.6609999999999999,5mNV8Mz59bzyuQ53gTw0c0,0.0,5,0.0847,-6.239,0,Where the Party At (feat. Nelly),0.226,129.491,0.86
187,15853,['Yiruma'],0.987,0.314,0.22,64rL48E6xWMIXdpcFDEiB8,0.943,9,0.0802,-21.343000000000004,1,River Flows In You,0.0514,145.27700000000004,0.116
188,15854,['Shakira'],0.236,0.7929999999999999,0.8320000000000001,2lnzGkdtDj5mtlcOW2yRtG,1.12e-05,1,0.202,-4.862,0,"Whenever, Wherever",0.0406,107.661,0.872
189,15855,['Busta Rhymes'],0.443,0.82,0.809,7gKgd0P3dAAePiSQQBqrlf,0.00175,4,0.0613,-6.759,0,Break Ya Neck,0.251,83.01100000000002,0.737
190,15856,['Creed'],0.0084099999999999,0.386,0.677,42T2QQv3xgBlpQxaSP7lnK,0.00366,2,0.341,-5.83,1,One Last Breath,0.0346,126.602,0.195
191,15857,"[""Israel Kamakawiwo'ole""]",0.912,0.6709999999999999,0.153,3oQomOPRNQ5NVFUmLJHbAV,5.53e-05,0,0.0771,-13.569,1,Over the Rainbow,0.0404,85.6,0.6579999999999999
192,15858,['Staind'],0.00844,0.515,0.594,50Re2bLgXqG9qN7v2QHNTm,0.00658,1,0.0752,-4.708,1,Outside,0.0262,146.564,0.218
193,15859,"['Christina Aguilera', ""Lil' Kim"", 'Mýa', 'P!nk']",0.0175,0.7559999999999999,0.8079999999999999,7GQqj9jRtDkMp8zByehXQI,3.67e-06,5,0.66,-3.655,1,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",0.0541,109.902,0.638
194,15860,['Modjo'],0.00793,0.72,0.8079999999999999,49X0LAl6faAusYq02PRAY6,0.0293,6,0.0634,-5.627000000000002,1,Lady - Hear Me Tonight,0.0379,126.041,0.8690000000000001
195,15861,['112'],0.00277,0.677,0.52,2SLZ2rX5773RS16mcqBxG7,0.0,4,0.0532,-6.255,0,Peaches & Cream,0.334,203.862,0.768
196,15862,['Perry Como'],0.952,0.143,0.134,5D30yNI3b0HAuaBWAGOImI,0.00144,5,0.208,-17.292,1,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",0.0324,85.992,0.107
197,15863,['Blake Shelton'],0.188,0.605,0.609,2WQAknZHrJAEQOFXe0F44P,0.0,7,0.0982,-7.063,1,Austin,0.0278,119.914,0.275
198,15864,['Tevin Campbell'],0.0759,0.6579999999999999,0.711,6a5jHgwqYMk9wlYJYfs3c9,1.77e-05,2,0.0446,-7.423999999999999,0,Can We Talk,0.0425,172.365,0.614
199,15865,"['Susan Egan', 'Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White']",0.208,0.684,0.471,3Dupb5AcaVFErlSSfl3szW,0.0,0,0.14,-9.43,1,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",0.043,121.081,0.453
200,15866,['Perry Como'],0.944,0.573,0.246,1Kcy7qSbf6un30zIkxGVew,0.0,8,0.126,-11.543,1,Here We Come a-Caroling / We Wish You a Merry Christmas,0.105,95.413,0.695
201,15867,['Creed'],0.000101,0.32,0.88,2VSbEXqs6NbNiZSTcHlIDR,4.31e-06,2,0.076,-6.035,1,My Sacrifice,0.0504,146.349,0.257
202,15868,['blink-182'],0.000324,0.41,0.959,2ydUT1pFhuLDnouelIv4WH,0.0,9,0.0766,-4.563,1,The Rock Show,0.0869,193.155,0.83
203,15869,['Mary J. Blige'],0.132,0.911,0.551,3aw9iWUQ3VrPQltgwvN9Xu,4.120000000000001e-05,8,0.0863,-3.75,0,Family Affair,0.0449,92.887,0.969
204,15870,['The White Stripes'],0.706,0.3229999999999999,0.982,21Qsj3cMVCx2xF2EVVNbEu,5.93e-05,9,0.853,-1.742,0,Fell In Love With a Girl,0.113,95.517,0.365
205,15871,['311'],0.156,0.6629999999999999,0.6970000000000001,6Fe3Flc9SjE03pqwD6PVQl,0.0224,0,0.0663,-9.442,1,Amber,0.0473,166.00099999999995,0.7440000000000001
206,15872,['Britney Spears'],0.415,0.847,0.843,6ldwfK0yWgTAlmIfuQkTYN,0.000134,5,0.107,-3.579,0,I'm a Slave 4 U,0.106,110.027,0.963
207,15873,['Puddle Of Mudd'],0.00308,0.444,0.913,575Sz3R4xOhueUstPObylF,0.0,6,0.38,-3.452,1,Control,0.0992,163.689,0.569
208,15874,['John Mayer'],0.0208,0.608,0.639,1c7UYTut2SBOPq64o2t0uN,5.94e-05,7,0.0893,-7.205,1,Why Georgia,0.0246,96.915,0.369
209,15875,['Weezer'],0.000121,0.578,0.882,2mPMFJvQ0v27gVqe5b6nDn,0.479,7,0.284,-6.354,1,Hash Pipe,0.044,125.603,0.623
210,15876,['P.O.D.'],0.00318,0.5589999999999999,0.931,5DooySfCD1xCJ49gQm9rx7,1.24e-05,9,0.0624,-5.863,1,Boom,0.0721,90.911,0.644
211,15877,['D12'],0.0199,0.78,0.634,5IweeQZdY5XEzStLzUJG5t,2.98e-05,1,0.29,-5.941,1,Purple Pills,0.16,125.25,0.754
212,15878,['Hoobastank'],0.000273,0.57,0.915,3wli6CFsUwYEuLZTIuCwt3,8.48e-05,6,0.178,-4.802,0,Crawling In The Dark,0.105,93.54,0.6759999999999999
213,15879,['Billy Joel'],0.6,0.334,0.472,3FCto7hnn1shUyZL42YgfO,3.77e-06,0,0.317,-8.792,1,Piano Man,0.0277,179.167,0.431
214,15880,['Dope'],0.00169,0.657,0.96,5bU4KX47KqtDKKaLM4QCzh,0.000997,5,0.109,-3.524,0,Die MF Die,0.07,126.02,0.5670000000000001
215,15881,['Billy Joel'],0.0736,0.696,0.943,3CSpzkoL1XgDBZ1q9aDCUV,0.0,4,0.653,-2.962,1,Uptown Girl,0.0431,129.003,0.833
216,15882,['Michelle Branch'],0.0136,0.523,0.828,1u0l8zWpQeMYStFkc2mLD7,0.000255,1,0.165,-4.6960000000000015,1,Everywhere,0.0762,96.952,0.476
217,15883,"[""Destiny's Child""]",0.362,0.73,0.602,69XUpOpjzDKcfdxqZebGiI,3.69e-06,6,0.1689999999999999,-3.782,0,"Independent Women, Pt. 1",0.206,97.954,0.927
218,15884,['Afroman'],0.1689999999999999,0.802,0.341,0rRboI6IRuGx56Dq3UdYY4,0.0,7,0.0783,-8.56,1,Because I Got High,0.488,166.01,0.8490000000000001
219,15885,['Kylie Minogue'],0.0263,0.7659999999999999,0.563,3E7ZwUMJFqpsDOJzEkBrQ7,0.6829999999999999,9,0.115,-7.516,0,Can't Get You out of My Head,0.0339,126.007,0.964
220,15886,['John Mayer'],0.0383,0.6679999999999999,0.7390000000000001,6Vecwo7AHst9V2CE3kmwr0,0.0,4,0.13,-4.919,1,No Such Thing,0.0308,131.918,0.5710000000000001
221,15887,['Smash Mouth'],0.0198,0.5589999999999999,0.972,1RC5Mb0VhnlhnMlFDnrvE0,6.47e-06,6,0.393,-3.524,1,I'm A Believer - Radio Edit,0.0639,82.336,0.919
222,15888,['P!nk'],0.00108,0.802,0.904,02jcEwywffn3Tsb48fXmlW,0.0,11,0.173,-3.267,0,Get the Party Started,0.0459,128.931,0.961
223,15889,['Lonestar'],0.61,0.377,0.395,34Vn9nKfztyLco9lJazy4j,0.0,3,0.295,-8.622,1,I'm Already There,0.0332,133.296,0.221
224,15890,['Daft Punk'],0.44,0.875,0.475,1NeLwFETswx8Fzxl2AFl91,0.72,9,0.046,-12.673,0,Something About Us,0.0986,99.958,0.384
225,15892,['Drowning Pool'],0.00055,0.611,0.648,3ENHpbTuY72FukZbwGP6bc,0.0028,0,0.0846,-4.579,1,Tear Away,0.0441,132.983,0.457
226,15893,['Enrique Iglesias'],0.143,0.581,0.6509999999999999,24Gxm7Eh7tO83E26LG0CsY,1.05e-05,7,0.107,-5.617000000000001,1,Hero,0.0392,151.959,0.146
227,15894,['Carl Douglas'],0.0422,0.598,0.6729999999999999,40NRm1ZLvZpUSCUXAGGZ8J,6.840000000000001e-05,2,0.289,-10.431,1,Kung Fu Fighting,0.0693,102.035,0.59
228,15895,"['Gary Jules', 'Michael Andrews']",0.976,0.345,0.0581,3JOVTQ5h8HGFnDdp4VT3MP,0.000366,3,0.103,-17.217,1,Mad World (Feat. Michael Andrews),0.0374,174.11700000000005,0.304
229,15896,['Journey'],0.000312,0.519,0.934,2DyHhPyCZgZzNXn1IrtsTu,0.00457,7,0.1369999999999999,-7.1370000000000005,1,Any Way You Want It,0.0471,138.162,0.586
230,15897,['Banda Machos'],0.166,0.618,0.7440000000000001,6sr4ax5EHAsAxC4jjEaZJ0,0.0,0,0.234,-5.426,1,Me llamo Raquel,0.0583,177.50599999999997,0.958
231,15898,['System Of A Down'],0.0202,0.495,0.974,3AwLxSqo1jOOMpNsgxqRNE,8.31e-05,1,0.182,-3.252,1,Prison Song,0.135,99.733,0.354
232,15899,['Ludacris'],0.0949,0.921,0.6679999999999999,4SyadrABZJIjeND1HPJS31,0.0,7,0.5920000000000001,-8.73,1,Rollout (My Business),0.235,131.059,0.892
233,15900,['American Hi-Fi'],0.000758,0.39,0.967,1UkMAtLU8NxsddE7j4zXGO,1.74e-05,10,0.302,-1.946,1,Flavor Of The Weak,0.0644,151.944,0.488
234,15901,['The Five Stairsteps'],0.00154,0.488,0.754,74JdR9aXE6I74oS1BVRsvb,2.42e-05,5,0.6779999999999999,-7.95,0,O-o-h Child,0.0381,88.369,0.664
235,15902,['Toby Keith'],0.168,0.765,0.87,3VHevS1BocAcrihLnl11DG,0.0,5,0.125,-5.191,1,I Wanna Talk About Me,0.0499,106.06,0.684
236,15903,['Los Bukis'],0.0195,0.535,0.507,6CxvpsqUxUD5xSrYCA8JHr,1.07e-06,2,0.344,-13.898,1,Como Fui A Enamorarme De Ti,0.0392,150.305,0.423
237,15904,['Default'],0.00171,0.449,0.7759999999999999,5dpAN1mjFPL38kh9kWsCiw,0.0,2,0.0698,-5.593999999999999,1,Wasting My Time,0.0322,148.11,0.198
238,15905,['Alberto Y Roberto'],0.6709999999999999,0.792,0.638,1vm8h3zjLV66Cmaf8y9DWb,0.0,8,0.0577,-6.484,1,Tu Forma De Ser - Version Cumbia,0.0334,139.99,0.945
239,15906,['The White Stripes'],0.69,0.534,0.459,13lZDbwonGhOflQLQIfdtZ,0.0,7,0.0771,-5.499,1,We're Going to Be Friends,0.0277,97.399,0.387
240,15907,['Jimmy Eat World'],0.00842,0.438,0.938,61XspFITuKmAlYdQacNCbF,1.08e-06,6,0.8059999999999999,-5.6110000000000015,0,Bleed American,0.094,160.21200000000005,0.584
241,15909,['Lea Salonga'],0.799,0.321,0.29,4ASPjY65S7crmZBHML0L8d,0.00324,9,0.361,-13.927,1,"Reflection - From ""Mulan"" / Soundtrack Version",0.0343,92.375,0.0783
242,15910,['Daryl Hall & John Oates'],0.13,0.7490000000000001,0.484,7HX9f8AMBl0vQxAoAzLqhS,0.1369999999999999,5,0.0486,-9.944,1,You Make My Dreams (Come True),0.0484,167.084,0.939
243,15911,['Jack Johnson'],0.662,0.758,0.654,7hOXiS6kDP4vYIh9DBsNgK,0.0197,5,0.199,-10.98,1,Flake,0.04,97.657,0.962
244,15912,['TOOL'],0.00108,0.387,0.6779999999999999,7tvuLLroI0n6uYBWuFig5d,0.872,0,0.101,-8.399,1,Lateralus,0.0817,172.641,0.368
245,15913,['Los Angeles De Charly'],0.0541,0.6779999999999999,0.512,7256yGEwDkqs39TKHTeXik,0.0,2,0.369,-6.532,1,Me Volví A Acordar De Ti,0.0275,145.968,0.746
246,15916,['Los Bukis'],0.418,0.605,0.506,3yb8pakJMZzfiK7siLZLUM,0.0,0,0.143,-11.697,1,A Donde Vayas,0.034,85.18799999999997,0.265
247,15917,['System Of A Down'],0.00357,0.376,0.787,6gCVA6ja6g0foIsWv0RuSZ,0.0,5,0.552,-4.731,0,ATWA,0.0395,87.105,0.3720000000000001
248,15918,['Good Charlotte'],0.0601,0.6859999999999999,0.84,6vFD3c1WI1zuKoyk22dMw3,5.38e-06,1,0.1639999999999999,-5.142,1,Little Things,0.159,105.0,0.7040000000000001
249,15919,['Matthew Wilder'],0.2,0.901,0.654,2ZqT3GcisHUBsEaqhLGHwU,0.0,10,0.165,-10.15,1,Break My Stride,0.0655,110.131,0.7809999999999999
250,15920,['Aphex Twin'],0.996,0.5579999999999999,0.0259,2MZSXhq4XDJWu6coGoXX1V,0.871,8,0.0969,-30.016,1,Avril 14th,0.0458,157.811,0.37
251,15924,['TOOL'],2.01e-05,0.314,0.93,1vxu8vMNshg5J8z3oA7QJZ,0.501,9,0.139,-6.237,1,Parabola,0.105,100.935,0.294
252,15925,"[""Destiny's Child""]",0.00281,0.84,0.835,41nT1Sp6ChR65FbsdLlFHW,1.11e-06,1,0.152,-4.386,0,Bootylicious,0.275,103.376,0.637
253,15927,['Jimmy Eat World'],0.00854,0.465,0.517,1TvNcWY7WwPLQINhimxycA,0.0403,4,0.209,-6.189,1,Hear You Me,0.0284,136.17600000000002,0.1369999999999999
254,15929,['Los Askis'],0.48,0.6409999999999999,0.746,3nbCTU4k0l68vml8nDajwU,1.77e-05,4,0.7240000000000001,-4.263999999999999,0,Amor Regresa,0.0381,171.394,0.769
255,15930,['Michelle Branch'],0.00466,0.499,0.72,0kr6d8wHDQPlzuET33NVn6,0.00303,8,0.122,-9.101,1,All You Wanted,0.0286,96.103,0.652
256,15931,['The Smashing Pumpkins'],0.00849,0.4320000000000001,0.415,3eMYc6FK9XvyauIaxcJtRS,0.927,2,0.107,-9.755,1,Drown,0.0357,144.0,0.189
257,15935,['John Williams'],0.897,0.156,0.162,1n8NKQRg8LVHy7oUhUgbFF,0.691,2,0.111,-17.101,0,Hedwig's Theme,0.036,73.407,0.077
258,15937,['P!nk'],8.85e-05,0.6890000000000001,0.774,1BpV8IGf4XsRRJf4Xuui9q,0.0,9,0.0941,-4.5280000000000005,1,Just Like a Pill,0.0278,102.052,0.253
259,15938,['The Moldy Peaches'],0.923,0.521,0.237,2pKi1lRvXNASy7ybeQIDTy,0.0,7,0.144,-12.535,1,Anyone Else But You,0.051,145.856,0.58
260,15939,['Ice Cube'],0.0231,0.743,0.6509999999999999,67ncYmW29pNJJY2yXuLPwT,0.00388,10,0.0851,-6.269,0,You Know How We Do It,0.0343,92.876,0.5429999999999999
261,15943,['Michael Jackson'],0.038,0.8540000000000001,0.6729999999999999,1Lhwn4PqeGpM4LTVUowW76,0.000227,4,0.255,-3.132,0,You Rock My World,0.185,95.0,0.955
262,15944,['blink-182'],0.000102,0.552,0.932,24CRDgNOgA72JLL7PHFjgB,0.0,0,0.119,-3.782,1,Anthem Part Two,0.0426,103.108,0.518
263,15945,['Slipknot'],5.8e-05,0.462,0.996,0Y2i84QWPFiFHQfEQDgHya,0.00377,11,0.139,-2.9730000000000003,0,People = Shit,0.231,122.072,0.145
264,15947,['D12'],0.0803,0.75,0.8490000000000001,3vBv2Tp0kHyBDUBZJr9GXQ,0.0,0,0.333,-3.097,1,Fight Music,0.264,89.501,0.7709999999999999
265,15951,['Pennywise'],0.0008869999999999,0.45,0.937,3Id64dLhfH7z0mmcylxuNp,0.00457,5,0.379,-2.819,0,Fuck Authority,0.0504,101.922,0.7909999999999999
266,15952,['Rob Zombie'],4.3e-05,0.5660000000000001,0.889,6KnNDix4Owr4vNmsPhLmxD,0.00907,8,0.292,-5.22,1,Feel So Numb,0.0426,127.045,0.141
267,15953,['Howard Shore'],0.843,0.488,0.0629,644es5aYPJghtZLjM1rmSP,0.406,2,0.133,-21.524,1,Concerning Hobbits,0.0342,104.311,0.175
268,15954,['John Williams'],0.957,0.177,0.0188,6CeCOC2zx1qS8mQNYHe6IM,0.446,2,0.635,-29.484,0,Prologue,0.0367,146.472,0.0819
269,15960,"['Zero 7', 'Sophie Barker']",0.76,0.561,0.33,5ARrtxJLVCeTv5TWo1oKgC,0.134,5,0.106,-13.51,1,In The Waiting Line,0.0268,79.01,0.378
270,15962,['Daft Punk'],0.0481,0.644,0.664,2VEZx7NWsZ1D0eJ4uv5Fym,0.862,9,0.342,-8.398,1,Digital Love,0.0333,124.726,0.53
271,15963,['Jennifer Lopez'],0.00305,0.7859999999999999,0.8420000000000001,1fgvJXlcZ7uIddMpqsqw0L,3.54e-06,4,0.473,-5.115,0,Love Don't Cost a Thing,0.0707,97.577,0.685
272,15966,"['Jennifer Lopez', 'Ja Rule']",0.273,0.708,0.5870000000000001,6MLsahMK3VvH9NUwXOktdS,0.0,11,0.0718,-7.93,0,I'm Real (feat. Ja Rule) - Murder Remix,0.151,83.46,0.5539999999999999
273,15967,['P.O.D.'],1.21e-05,0.421,0.95,1X4Ntw6Lbaa1ACgilCqMpr,0.000214,10,0.314,-3.985,1,Alive - Chris Lord-Alge Mix,0.0768,80.91199999999998,0.5529999999999999
274,15968,"['Diddy', 'Black Rob', 'Mark Curry']",0.179,0.669,0.8290000000000001,2eOuL8KesslTLQERQPu11D,0.0,1,0.241,-3.801,1,Bad Boy for Life,0.49,118.934,0.61
275,15969,"['Ricky Martin', 'Alejandro Sanz', 'Thalia', 'Juan Luis Guerra 4.40', 'Gloria Estefan', 'Celia Cruz', 'Olga Tañón', 'Ricardo Montaner', 'Ana Gabriel', 'Jorge Hernández', 'Los Tigres Del Norte', 'Alicia Villarreal', 'Alejandro Fernández', 'Carlos Vives', 'Jaci Velasquez', 'Marco Antonio Solís', 'José José', 'Lucía Méndez', 'Jennifer Lopez', 'Emmanuele', 'Chayanne', 'Gilberto Santa Rosa', 'Paulina Rubio', 'Alberto ""Beto"" Zapata', 'La Ley', 'Ana Bárbara', 'Carlos Ponce', 'Jon Secada', 'Shakira', 'Gian Marco', 'Luis Fonsi', 'Yuri', 'Miguel Bosé', 'Wilkins', 'Giselle', 'Melina Leon', 'Limi-T 21', 'Christina Aguilera', 'José Feliciano', 'José Luis Rodríguez']",0.6409999999999999,0.276,0.5720000000000001,0tzixmHNQfE6S6SirSToxW,0.0,1,0.2,-7.818,1,El Ultimo Adiós - Varios Artistas Version,0.0377,77.986,0.285
276,15970,['India.Arie'],0.111,0.652,0.604,4oiAlcisfimXQc1wyAtX9a,1.01e-05,9,0.0409,-8.766,0,Video,0.227,170.003,0.675
277,15971,['blink-182'],0.00165,0.519,0.78,3YD9EehnGOf88rGSZFrnHg,2.14e-05,2,0.156,-4.939,1,Stay Together For The Kids,0.0356,145.125,0.166
278,15972,['Tenacious D'],0.181,0.365,0.767,6crBy2sODw2HS53xquM6us,0.000856,9,0.0942,-6.185,0,Tribute,0.0681,94.174,0.422
279,15973,['Banda El Recodo'],0.858,0.701,0.569,3DqQhY5S4RIWIoFuowD7kX,0.000167,0,0.0733,-5.5870000000000015,1,Y Llegaste Tú,0.0425,123.273,0.976
280,15974,['System Of A Down'],0.00162,0.467,0.67,6VzV6RI7641o57TuqfGRpj,0.0001,7,0.195,-4.063,1,Psycho,0.0663,146.22299999999996,0.457
281,15975,"['Ja Rule', 'Case']",0.0554,0.8740000000000001,0.768,52gqeRlrBE7hqMlRxEsi6y,0.0,6,0.041,-4.086,1,Livin' It Up,0.311,106.095,0.636
282,15977,['Los Bukis'],0.026,0.6409999999999999,0.513,3MoQ3YG2Vy3bg9m4RRWvVD,4.9000000000000005e-06,2,0.275,-12.591,1,Tus Mentiras,0.0246,103.799,0.7170000000000001
283,15978,['Blu Cantrell'],0.201,0.667,0.773,4zYTZvtcww7OWKie7fxA9E,0.0,5,0.404,-4.9830000000000005,0,Hit 'Em Up Style (Oops!),0.0586,89.976,0.667
284,15980,['Janet Jackson'],0.0174,0.753,0.934,5X8kkUaUlAyAUr9TYqDFTH,0.065,2,0.128,-3.011,1,All For You,0.0736,113.525,0.73
285,15984,['TOOL'],0.000159,0.456,0.795,6ZsZxNP4Iwdyp3kd5oFFQN,0.8420000000000001,2,0.269,-7.407999999999999,1,The Grudge,0.0363,96.045,0.309
286,15985,['Aniceto Molina'],0.129,0.754,0.703,3A4awt6Y9DwHBRuFDoRX5S,1.7199999999999998e-05,7,0.0548,-5.593,0,El Diario De Un Borracho,0.0584,95.335,0.959
287,15986,['Pesado'],0.112,0.7709999999999999,0.71,0uCuoqJ3uvSTU8I3Vtvnfu,0.0,7,0.0721,-7.0360000000000005,1,Loco,0.0303,136.119,0.962
288,15987,['Los Tigres Del Norte'],0.286,0.8059999999999999,0.508,7e9vWIQWNE6r74PBC7ixdS,0.0,11,0.0943,-9.729,0,La Camioneta Gris,0.0966,109.957,0.82
